71.909472771,46.932016002,0.,; 
84.96630165,85.290601728,0.,;  
89.717830414,85.566052671,0.,; 
94.056182765,84.533111635,0.,; 
96.948417665,83.32801376,0.,;  
97.878064597,81.503151264,0.,; 
99.324182047,77.956720374,0.,; 
101.321201383,81.227700321,0.,;
102.285279683,81.296563057,0.,;
102.044260108,79.540563296,0.,;
103.903553972,77.612406696,0.,;
114.893758236,78.633485974,0.,;
119.400298659,77.684740622,0.,;
120.111857673,73.788107925,0.,;
139.380875777,72.630774131,0.,;
142.308432864,69.995972752,0.,;
143.245251131,67.478273658,0.,;
141.664370304,65.253330272,0.,;
136.921727824,67.302620233,0.,;
133.525761603,68.473643067,0.,;
130.246897666,68.122336217,0.,;
127.553545146,67.361171374,0.,;
124.157578925,67.829580508,0.,;
120.527408138,71.342649012,0.,;
112.213146011,70.405830745,0.,;
115.609112232,64.082307437,0.,;
119.414936445,61.096199208,0.,;
122.28394239,61.506057201,0.,; 
125.504255185,62.033017476,0.,;
129.36863054,62.559977752,0.,; 
133.701415028,62.442875468,0.,;
136.80462554,60.8034435,0.,;   
138.842191066,55.045239026,0.,;
136.776170877,51.774040394,0.,;
135.226655736,47.986336714,0.,;
131.840678204,45.977705975,0.,;
127.995585075,46.494211022,0.,;
123.748765798,47.756778916,0.,;
117.493315782,58.890332155,0.,;
111.983928613,55.963470221,0.,;
110.60658182,54.873070677,0.,; 
108.483172182,55.274796824,0.,;
106.704099241,55.217407375,0.,;
106.072815295,56.537364718,0.,;
107.048435939,58.947721604,0.,;
110.319634572,63.022372532,0.,;
109.688350625,71.458621636,0.,;
105.1545841,74.672430819,0.,;  
97.980902889,72.434242281,0.,; 
101.42426987,66.810076212,0.,; 
94.537535908,64.973613822,0.,; 
98.956523534,58.718163806,0.,; 
92.184568471,56.652143617,0.,; 
96.087051049,51.487093145,0.,; 
89.257706537,49.708020205,0.,; 
101.53904877,46.035095425,0.,; 
111.811760263,45.002085331,0.,;
121.854913959,42.017833947,0.,;
122.715755704,38.976193113,0.,;
120.133230468,35.819773381,0.,;
107.564940987,41.788276148,0.,;
101.998164367,42.763896793,0.,;
96.201829949,41.616107799,0.,; 
89.257706537,47.871557815,0.,; 
83.791982613,47.370405083,0.,; 
84.529128468,44.081600499,0.,; 
84.302314359,42.720715844,0.,; 
82.147580321,41.359831188,0.,; 
78.915479264,41.75675588,0.,;  
73.812161806,41.983569989,0.,; 
72.848201842,43.514565226,0.,; 
71.940945405,44.818746354,0.,; 
