69.784025549,47.19461755,0.,;  
83.694838858,86.944687176,0.,; 
89.813591665,87.724930823,0.,; 
94.761979003,86.534032626,0.,; 
98.232009957,84.932479877,0.,; 
99.197048152,82.65334712,0.,;  
99.525571792,80.517943456,0.,; 
100.470077259,83.187198036,0.,;
104.245545578,83.042661958,0.,;
103.730538252,80.688342755,0.,;
104.686980429,79.437610678,0.,;
114.766409517,80.90906018,0.,; 
120.946497425,79.069748303,0.,;
121.240787326,75.538269498,0.,;
139.78105105,74.581827322,0.,; 
143.97468213,71.344638418,0.,; 
145.152794776,67.201372786,0.,;
141.747866612,63.013702516,0.,;
136.170829103,65.479340151,0.,;
133.548643046,66.457767784,0.,;
130.828614226,66.164239494,0.,;
127.18886343,65.166243309,0.,; 
123.331967451,66.068247133,0.,;
119.874777162,69.574130243,0.,;
114.031638646,69.476744601,0.,;
117.342750472,65.532626103,0.,;
119.826084341,63.097985055,0.,;
122.017261285,63.584913264,0.,;
125.230987468,63.925763011,0.,;
129.36987725,64.558769684,0.,; 
134.287852168,64.266612758,0.,;
138.134585024,62.416285561,0.,;
140.569226072,54.868898312,0.,;
138.407654364,50.970940608,0.,;
136.472406887,46.595598487,0.,;
132.433629545,44.155503843,0.,;
127.637581452,44.744492205,0.,;
122.589109774,46.174892514,0.,;
117.035790929,56.944965426,0.,;
112.828731197,54.589011977,0.,;
111.230048499,53.242752863,0.,;
108.621671466,53.495176447,0.,;
105.760870849,53.831741225,0.,;
104.498752929,56.019412285,0.,;
105.340164875,59.55334246,0.,; 
108.537530271,63.760402191,0.,;
107.948541909,70.491697761,0.,;
104.919458902,73.100074795,0.,;
99.870987225,71.753815681,0.,; 
103.404917399,66.368779224,0.,;
96.589480634,64.181108164,0.,; 
100.88068156,58.038800956,0.,; 
94.233527185,56.10355348,0.,;  
98.440586916,50.718517024,0.,; 
91.288585373,49.456399104,0.,; 
102.058658285,47.941857601,0.,;
112.408025224,47.01630446,0.,; 
123.682945304,42.977527118,0.,;
124.860922029,38.349761414,0.,;
120.317297519,33.637854515,0.,;
107.443694741,39.780161722,0.,;
102.311081869,40.789856058,0.,;
95.327362715,39.696020528,0.,; 
88.427784755,45.92246893,0.,;  
85.398701749,46.174892514,0.,; 
86.744960863,43.482374286,0.,; 
85.735266527,41.799550393,0.,; 
82.453759937,39.275314555,0.,; 
78.751547373,39.864302917,0.,; 
72.719109953,40.458441737,0.,; 
71.491101337,42.478713976,0.,; 
70.302705902,44.102854404,0.,; 
